open,high,low,close,Volume,timestamp
1806.615,1806.738,1806.488,1806.545,0.0515199993169517,1970-01-01 00:00:00.025630715
1805.455,1805.695,1805.135,1805.605,0.0443999993149191,1970-01-01 00:00:00.025630716
1808.298,1808.328,1807.398,1807.418,0.0628200000355719,1970-01-01 00:00:00.025630717
1809.648,1809.668,1809.608,1809.628,0.0071700000262353,1970-01-01 00:00:00.025630719
1816.605,1817.065,1816.498,1816.718,0.0759099989954848,1970-01-01 00:00:00.025630720
1838.795,1839.198,1838.698,1839.198,0.10019999895303,1970-01-01 00:00:00.025630721
1858.115,1858.408,1857.988,1858.078,0.0811500004710979,1970-01-01 00:00:00.025630722
1891.298,1891.478,1890.198,1890.498,0.0999100014159922,1970-01-01 00:00:00.025630723
1900.748,1901.138,1900.455,1900.945,0.109349998325342,1970-01-01 00:00:00.025630724
1910.698,1910.935,1910.535,1910.605,0.0366599995832075,1970-01-01 00:00:00.025630726
1940.565,1940.635,1940.245,1940.305,0.0700899990042672,1970-01-01 00:00:00.025630727
1949.658,1949.918,1948.848,1949.555,0.124829998792848,1970-01-01 00:00:00.025630728
1956.418,1956.678,1955.855,1956.075,0.0840899993199855,1970-01-01 00:00:00.025630729
1941.188,1941.965,1940.688,1941.575,0.147029998974176,1970-01-01 00:00:00.025630730
1966.368,1968.418,1966.325,1968.298,0.118700001912657,1970-01-01 00:00:00.025630731
1982.865,1983.085,1982.815,1983.085,0.0262699995946605,1970-01-01 00:00:00.025630802
1972.785,1973.208,1972.635,1973.078,0.0949299992062151,1970-01-01 00:00:00.025630803
1993.515,1993.535,1992.475,1993.275,0.129789998296474,1970-01-01 00:00:00.025630804
2047.778,2047.778,2044.758,2045.798,0.0939500015228987,1970-01-01 00:00:00.025630805
2053.908,2054.518,2053.668,2053.768,0.076070000337495,1970-01-01 00:00:00.025630806
2047.948,2049.678,2046.708,2049.068,0.134850000235019,1970-01-01 00:00:00.025630807
2029.775,2029.885,2029.305,2029.365,0.0203499996860046,1970-01-01 00:00:00.025630809
2031.828,2033.318,2031.658,2032.705,0.132839998375857,1970-01-01 00:00:00.025630810
1951.728,1951.728,1950.415,1951.178,0.105770000969642,1970-01-01 00:00:00.025630811
1943.165,1943.178,1942.078,1942.138,0.0940599999084952,1970-01-01 00:00:00.025630812
1943.998,1945.131,1942.905,1944.645,0.112399998761248,1970-01-01 00:00:00.025630813
1946.078,1947.028,1945.038,1945.355,0.093310000753263,1970-01-01 00:00:00.025630814
1944.228,1944.408,1943.428,1943.578,0.0171899999550078,1970-01-01 00:00:00.025630816
1984.298,1985.028,1983.738,1984.075,0.103549999264942,1970-01-01 00:00:00.025630817
1996.945,1997.398,1996.238,1997.398,0.0924199991350179,1970-01-01 00:00:00.025630818
1959.718,1961.348,1959.445,1959.785,0.16971999748057,1970-01-01 00:00:00.025630819
1944.045,1944.295,1943.508,1944.008,0.128269998029282,1970-01-01 00:00:00.025630820
1926.105,1926.105,1924.258,1925.405,0.204529997252394,1970-01-01 00:00:00.025630821
1937.395,1937.435,1937.065,1937.065,0.0147999997716397,1970-01-01 00:00:00.025630823
1932.075,1933.165,1931.895,1932.915,0.0873199986526743,1970-01-01 00:00:00.025630824
1919.255,1919.305,1918.535,1918.855,0.123949998087483,1970-01-01 00:00:00.025630825
1940.108,1940.108,1938.958,1939.138,0.0516300012604916,1970-01-01 00:00:00.025630826
1919.755,1919.855,1916.665,1917.538,0.164349997474346,1970-01-01 00:00:00.025630827
1954.978,1956.578,1954.955,1956.578,0.167159997610725,1970-01-01 00:00:00.025630828
1972.985,1973.105,1972.705,1973.015,0.0340399994747713,1970-01-01 00:00:00.025630830
1969.075,1969.298,1968.495,1968.935,0.0779399991079117,1970-01-01 00:00:00.025630831
1978.135,1978.285,1976.595,1976.698,0.124899998430919,1970-01-01 00:00:00.025630901
1938.938,1940.058,1938.878,1939.575,0.120379998217686,1970-01-01 00:00:00.025630902
1934.165,1934.248,1932.118,1932.465,0.211429996787047,1970-01-01 00:00:00.025630903
1925.715,1925.975,1924.945,1925.755,0.125799998058937,1970-01-01 00:00:00.025630904
1934.878,1935.025,1934.395,1934.875,0.020389999874169,1970-01-01 00:00:00.025630906
1930.108,1930.168,1929.908,1930.048,0.0111000005272217,1970-01-01 00:00:00.025630907
1925.975,1926.608,1925.355,1926.028,0.100479999069648,1970-01-01 00:00:00.025630908
1945.418,1945.775,1944.988,1945.698,0.0757799988496117,1970-01-01 00:00:00.025630909
1957.818,1958.615,1957.658,1957.775,0.0802199988393113,1970-01-01 00:00:00.025630910
1949.038,1949.298,1947.598,1948.368,0.121329999994487,1970-01-01 00:00:00.025630911
1941.698,1941.825,1941.645,1941.825,0.005189999967115,1970-01-01 00:00:00.025630913
1959.725,1960.258,1959.635,1959.958,0.0881599992280826,1970-01-01 00:00:00.025630914
1952.238,1952.288,1951.538,1951.728,0.0347300009525497,1970-01-01 00:00:00.025630915
1967.268,1968.148,1967.268,1967.848,0.0439999997470295,1970-01-01 00:00:00.025630916
1947.598,1947.638,1946.975,1947.568,0.10001999852102,1970-01-01 00:00:00.025630917
1949.288,1949.745,1948.745,1948.955,0.103409999035648,1970-01-01 00:00:00.025630918
1950.255,1950.708,1950.155,1950.595,0.016339999914635,1970-01-01 00:00:00.025630920
1889.155,1890.778,1888.268,1889.948,0.163300000000163,1970-01-01 00:00:00.025630921
1905.758,1905.968,1903.465,1903.845,0.127339999111427,1970-01-01 00:00:00.025630922
1870.225,1870.848,1869.865,1870.545,0.141579998824454,1970-01-01 00:00:00.025630923
1863.518,1865.648,1863.518,1865.388,0.136469999080873,1970-01-01 00:00:00.025630924
1860.425,1860.888,1859.698,1859.788,0.0911300009611296,1970-01-01 00:00:00.025630925
1863.448,1863.648,1863.448,1863.508,0.0082499999844003,1970-01-01 00:00:00.025630927
1871.828,1872.595,1871.668,1871.898,0.0973700001632096,1970-01-01 00:00:00.025630928
1889.215,1890.515,1889.205,1890.265,0.127619998107548,1970-01-01 00:00:00.025630929
1901.818,1902.115,1901.408,1901.578,0.0925299998634728,1970-01-01 00:00:00.025630930
1908.088,1909.315,1908.068,1908.615,0.114699998797732,1970-01-01 00:00:00.025631001
1899.028,1899.355,1898.118,1899.315,0.106810000244877,1970-01-01 00:00:00.025631002
1901.258,1901.398,1900.968,1901.028,0.0109200001606951,1970-01-01 00:00:00.025631004
1915.118,1916.898,1915.118,1916.075,0.0868800003881915,1970-01-01 00:00:00.025631005
1912.688,1912.858,1911.358,1911.398,0.100789998454275,1970-01-01 00:00:00.025631006
1884.675,1885.218,1884.505,1885.085,0.0733999990261509,1970-01-01 00:00:00.025631007
1888.558,1889.088,1888.495,1888.935,0.0771999990320182,1970-01-01 00:00:00.025631008
1919.298,1920.538,1919.168,1920.458,0.139169999747537,1970-01-01 00:00:00.025631009
1931.528,1931.698,1931.028,1931.098,0.0205200001582853,1970-01-01 00:00:00.025631011
1921.065,1921.275,1920.815,1921.005,0.0909499986155424,1970-01-01 00:00:00.025631012
1890.915,1891.165,1890.625,1891.115,0.0691899989324156,1970-01-01 00:00:00.025631013
1910.388,1911.058,1910.348,1910.978,0.0299800000648247,1970-01-01 00:00:00.025631014
1900.858,1901.528,1900.858,1901.528,0.0964800001020194,1970-01-01 00:00:00.025631015
1907.048,1907.798,1906.955,1907.568,0.0728700001782272,1970-01-01 00:00:00.025631016
1899.905,1900.075,1899.715,1900.075,0.0155399997602217,1970-01-01 00:00:00.025631018
1904.718,1904.718,1904.018,1904.155,0.0940899998968234,1970-01-01 00:00:00.025631019
1908.665,1909.085,1908.665,1909.055,0.0627699993856368,1970-01-01 00:00:00.025631020
1921.525,1922.235,1920.718,1922.125,0.105150000148569,1970-01-01 00:00:00.025631021
1897.725,1898.058,1897.635,1897.808,0.0750099995493656,1970-01-01 00:00:00.025631022
1907.405,1908.568,1907.318,1908.468,0.0756199996831128,1970-01-01 00:00:00.025631023
1896.945,1896.965,1896.835,1896.835,0.0099899998458568,1970-01-01 00:00:00.025631025
1904.665,1904.865,1904.378,1904.455,0.0778899993820232,1970-01-01 00:00:00.025631026
1908.898,1908.908,1908.335,1908.358,0.073949999314209,1970-01-01 00:00:00.025631027
1875.438,1875.838,1874.858,1875.485,0.0823799997451715,1970-01-01 00:00:00.025631028
1871.518,1871.925,1871.175,1871.925,0.0875899988604942,1970-01-01 00:00:00.025631029
1885.118,1885.498,1884.808,1885.288,0.142249999858905,1970-01-01 00:00:00.025631030
1876.298,1876.438,1875.938,1876.148,0.0262000009533949,1970-01-01 00:00:00.025631101
1890.318,1890.798,1890.298,1890.658,0.056140000531741,1970-01-01 00:00:00.025631102
1906.338,1906.408,1905.628,1905.875,0.0591499999718508,1970-01-01 00:00:00.025631103
1904.845,1905.205,1904.445,1904.895,0.0863899993273662,1970-01-01 00:00:00.025631104
1942.158,1944.248,1942.128,1944.068,0.150469999964116,1970-01-01 00:00:00.025631105
1945.278,1946.878,1945.178,1946.628,0.0712300011800835,1970-01-01 00:00:00.025631106
1958.448,1958.458,1957.758,1957.888,0.011290000154986,1970-01-01 00:00:00.025631108
1867.568,1867.568,1865.178,1865.208,0.0876300003292272,1970-01-01 00:00:00.025631109
1883.898,1884.588,1883.868,1883.968,0.0846800017170608,1970-01-01 00:00:00.025631110
1859.225,1859.668,1858.805,1859.198,0.0816999994567595,1970-01-01 00:00:00.025631111
1878.255,1878.895,1878.098,1878.668,0.058570000648615,1970-01-01 00:00:00.025631112
1893.385,1893.385,1892.625,1892.918,0.0823399992586928,1970-01-01 00:00:00.025631113
1891.028,1891.138,1890.835,1890.845,0.0071800002478994,1970-01-01 00:00:00.025631115
1889.925,1889.975,1889.325,1889.528,0.0824099994206335,1970-01-01 00:00:00.025631116
1888.015,1888.025,1887.325,1887.338,0.0773799988746759,1970-01-01 00:00:00.025631117
1879.918,1880.428,1879.558,1880.218,0.149740001244936,1970-01-01 00:00:00.025631118
1861.108,1861.588,1860.908,1861.128,0.102619998469891,1970-01-01 00:00:00.025631119
1878.188,1878.378,1877.918,1877.968,0.0624300000126823,1970-01-01 00:00:00.025631120
1870.785,1870.785,1870.705,1870.768,0.003049999999348,1970-01-01 00:00:00.025631122
1840.165,1840.165,1837.788,1837.855,0.104749999496562,1970-01-01 00:00:00.025631123
1801.348,1803.038,1801.298,1802.758,0.0755800001570606,1970-01-01 00:00:00.025631124
1809.818,1811.688,1809.818,1811.588,0.0496100004093023,1970-01-01 00:00:00.025631125
1813.085,1813.348,1813.045,1813.348,0.0633599995926488,1970-01-01 00:00:00.025631126
1805.808,1806.125,1805.778,1805.875,0.0210000000879518,1970-01-01 00:00:00.025631127
1786.648,1786.808,1786.645,1786.738,0.0075599999108817,1970-01-01 00:00:00.025631129
1773.738,1773.788,1772.998,1773.408,0.0363000006327638,1970-01-01 00:00:00.025631130
1805.865,1805.968,1805.495,1805.495,0.11070999832009,1970-01-01 00:00:00.025631201
1821.708,1822.585,1821.415,1822.575,0.0452800004786695,1970-01-01 00:00:00.025631202
1834.118,1834.318,1833.248,1834.068,0.109740000683814,1970-01-01 00:00:00.025631203
1846.674,1847.234,1845.218,1845.284,0.0935900021650014,1970-01-01 00:00:00.025631204
1835.108,1835.155,1835.035,1835.155,0.0068099999043624,1970-01-01 00:00:00.025631206
1861.028,1862.154,1860.978,1861.838,0.065470000357891,1970-01-01 00:00:00.025631207
1868.628,1868.628,1866.938,1867.768,0.0377600008287118,1970-01-01 00:00:00.025631208
1838.918,1839.608,1838.178,1839.608,0.067960001542815,1970-01-01 00:00:00.025631209
1840.345,1840.955,1840.115,1840.905,0.124759998572699,1970-01-01 00:00:00.025631210
1835.388,1836.768,1835.188,1836.568,0.0391100002743769,1970-01-01 00:00:00.025631211
1837.735,1837.828,1837.728,1837.828,0.006470000007539,1970-01-01 00:00:00.025631213
1825.088,1825.088,1824.495,1824.918,0.0614000003188266,1970-01-01 00:00:00.025631214
1851.548,1852.165,1851.438,1851.885,0.0255100001741084,1970-01-01 00:00:00.025631215
1855.856,1855.858,1855.235,1855.665,0.0679699991378584,1970-01-01 00:00:00.025631216
1891.328,1892.008,1891.18,1891.908,0.044800001589465,1970-01-01 00:00:00.025631217
1883.725,1884.015,1883.455,1883.855,0.0750399988610297,1970-01-01 00:00:00.025631218
1883.685,1883.685,1883.285,1883.285,0.0110999998287298,1970-01-01 00:00:00.025631220
1882.078,1882.078,1880.748,1881.308,0.125400000491936,1970-01-01 00:00:00.025631221
1872.385,1872.708,1871.955,1872.378,0.0556000007127295,1970-01-01 00:00:00.025631222
1872.348,1872.798,1871.278,1872.298,0.0747900004207622,1970-01-01 00:00:00.025631223
1874.168,1874.268,1873.968,1874.118,0.0130999999819323,1970-01-01 00:00:00.025631224
1888.235,1888.51,1888.125,1888.498,0.0212899997713976,1970-01-01 00:00:00.025631227
1892.998,1894.618,1892.998,1893.728,0.0352900005746051,1970-01-01 00:00:00.025631228
1875.435,1877.378,1875.435,1876.938,0.107509998888418,1970-01-01 00:00:00.025631229
1885.695,1885.705,1885.115,1885.205,0.0393999994557817,1970-01-01 00:00:00.025631230
1896.514,1896.594,1896.185,1896.254,0.0413800003516371,1970-01-01 00:00:00.025631231
1914.445,1914.505,1914.095,1914.115,0.0277499995718244,1970-01-01 00:00:00.025640103
1934.688,1935.488,1934.688,1934.998,0.0806400011570076,1970-01-01 00:00:00.025640104
1943.255,1943.889,1942.505,1942.568,0.0798899995643296,1970-01-01 00:00:00.025640105
1929.245,1929.845,1929.245,1929.545,0.089639999132487,1970-01-01 00:00:00.025640106
1913.598,1913.958,1912.358,1912.575,0.0675500010693213,1970-01-01 00:00:00.025640107
1871.775,1872.848,1871.278,1871.678,0.182239998692239,1970-01-01 00:00:00.025640108
1847.868,1847.965,1847.245,1847.495,0.0395699994114693,1970-01-01 00:00:00.025640110
1848.478,1848.478,1846.658,1847.148,0.0780400005096453,1970-01-01 00:00:00.025640111
1845.355,1845.515,1844.875,1845.105,0.116879998233344,1970-01-01 00:00:00.025640112
1858.935,1859.518,1858.718,1858.828,0.0976699991006171,1970-01-01 00:00:00.025640113
1842.498,1844.128,1842.448,1843.515,0.0816199997498188,1970-01-01 00:00:00.025640114
1842.138,1842.768,1841.935,1842.245,0.0760400004000985,1970-01-01 00:00:00.025640115
1820.498,1820.768,1819.498,1819.518,0.0464399996853899,1970-01-01 00:00:00.025640117
1832.435,1832.485,1831.915,1831.955,0.0787799989630003,1970-01-01 00:00:00.025640118
1835.385,1836.102,1835.175,1835.865,0.156219997843436,1970-01-01 00:00:00.025640119
1866.755,1867.672,1866.322,1867.555,0.117939999450755,1970-01-01 00:00:00.025640120
1865.645,1866.235,1865.525,1866.235,0.102119998424314,1970-01-01 00:00:00.025640121
1844.731,1848.168,1841.801,1847.975,0.131115003328887,1970-01-01 00:00:00.025640122
1858.065,1858.095,1857.715,1857.955,0.0168399997492088,1970-01-01 00:00:00.025640124
1854.995,1855.038,1853.862,1853.937,0.0679299999465002,1970-01-01 00:00:00.025640125
1854.735,1854.735,1853.078,1853.545,0.123409999330761,1970-01-01 00:00:00.025640126
1844.434,1845.023,1843.785,1843.875,0.165549998637289,1970-01-01 00:00:00.025640127
1860.305,1861.088,1860.008,1860.965,0.129300000655348,1970-01-01 00:00:00.025640128
1855.145,1855.455,1852.485,1855.455,0.26014999718609,1970-01-01 00:00:00.025640129
1856.015,1856.255,1855.635,1855.635,0.049579999234993,1970-01-01 00:00:00.025640131
1866.025,1866.495,1865.975,1866.145,0.10228999859828,1970-01-01 00:00:00.025640201
1834.271,1835.001,1833.521,1833.615,0.110119999670133,1970-01-01 00:00:00.025640202
1832.898,1833.098,1832.098,1832.375,0.131069999741158,1970-01-01 00:00:00.025640203
1792.665,1792.865,1790.658,1791.215,0.0976799998607021,1970-01-01 00:00:00.025640204
1803.643,1805.218,1803.578,1804.328,0.0967200031154789,1970-01-01 00:00:00.025640205
1816.455,1817.015,1816.455,1816.965,0.0214899998100009,1970-01-01 00:00:00.025640207
1835.325,1835.555,1835.035,1835.395,0.0597499990835786,1970-01-01 00:00:00.025640208
1843.142,1843.145,1842.272,1842.309,0.0828700003694394,1970-01-01 00:00:00.025640209
1844.465,1845.315,1844.235,1845.005,0.0939099994720891,1970-01-01 00:00:00.025640210
1840.505,1841.235,1840.505,1841.115,0.0930199985887157,1970-01-01 00:00:00.025640211
1815.948,1817.288,1815.848,1817.288,0.093010002594383,1970-01-01 00:00:00.025640212
1821.545,1821.685,1821.285,1821.345,0.0351499994576443,1970-01-01 00:00:00.025640214
1823.415,1823.445,1823.205,1823.265,0.0284899995604064,1970-01-01 00:00:00.025640215
1810.939,1811.684,1809.411,1809.844,0.106580001563998,1970-01-01 00:00:00.025640216
1777.588,1777.695,1777.185,1777.565,0.147189997718669,1970-01-01 00:00:00.025640217
1769.935,1771.715,1769.485,1771.225,0.145859997777734,1970-01-01 00:00:00.025640218
1780.926,1781.615,1780.776,1781.515,0.118149999325396,1970-01-01 00:00:00.025640219
1783.725,1783.725,1783.125,1783.325,0.0392199993948452,1970-01-01 00:00:00.025640221
1806.085,1806.525,1805.735,1806.055,0.0853799984397483,1970-01-01 00:00:00.025640222
1804.295,1804.295,1802.875,1803.265,0.184379997372162,1970-01-01 00:00:00.025640223
1789.834,1790.75,1789.73,1789.73,0.112760000571143,1970-01-01 00:00:00.025640224
1777.455,1778.535,1777.325,1778.525,0.175809997337637,1970-01-01 00:00:00.025640225
1755.895,1756.19,1754.805,1755.365,0.17385999813996,1970-01-01 00:00:00.025640226
1737.775,1737.965,1737.585,1737.645,0.0277700003643986,1970-01-01 00:00:00.025640228
1738.195,1738.305,1737.675,1737.695,0.134070000087377,1970-01-01 00:00:00.025640301
1725.496,1726.206,1725.326,1725.396,0.061400001453876,1970-01-01 00:00:00.025640302
1709.473,1709.583,1708.725,1709.453,0.156239999560057,1970-01-01 00:00:00.025640303
1711.018,1711.528,1709.738,1710.288,0.157639999641106,1970-01-01 00:00:00.025640304
1697.078,1697.698,1696.695,1697.148,0.0741100016675773,1970-01-01 00:00:00.025640305
1710.238,1710.295,1709.615,1709.645,0.052639999310486,1970-01-01 00:00:00.025640307
1689.965,1690.028,1687.868,1688.128,0.134970001243346,1970-01-01 00:00:00.025640308
1719.035,1719.375,1718.378,1718.737,0.119210001641477,1970-01-01 00:00:00.025640309
1717.268,1717.414,1716.625,1716.908,0.092930001730565,1970-01-01 00:00:00.025640310
1720.958,1720.998,1720.088,1720.648,0.195019997976488,1970-01-01 00:00:00.025640311
1704.134,1706.079,1703.705,1704.865,0.15512999989005,1970-01-01 00:00:00.025640312
1727.275,1727.288,1727.145,1727.258,0.0182099997473415,1970-01-01 00:00:00.025640314
1726.984,1727.388,1726.624,1726.714,0.065910000288568,1970-01-01 00:00:00.025640315
1733.259,1733.455,1732.815,1732.874,0.0906600006783265,1970-01-01 00:00:00.025640316
1729.408,1729.448,1728.828,1728.968,0.0645299999523559,1970-01-01 00:00:00.025640317
1727.575,1728.305,1727.574,1728.065,0.0728299992915709,1970-01-01 00:00:00.025640318
1735.358,1735.626,1734.498,1735.195,0.118910000666801,1970-01-01 00:00:00.025640319
1738.948,1739.333,1738.856,1739.258,0.0297999997856095,1970-01-01 00:00:00.025640321
1735.418,1735.548,1735.2,1735.218,0.0573049991126027,1970-01-01 00:00:00.025640322
1727.875,1727.968,1727.698,1727.925,0.0810899991702172,1970-01-01 00:00:00.025640323
1730.175,1730.348,1730.045,1730.225,0.0595699990808498,1970-01-01 00:00:00.025640324
1737.078,1737.198,1736.648,1736.708,0.0732399993212312,1970-01-01 00:00:00.025640325
1730.028,1730.268,1729.788,1730.076,0.109109998993517,1970-01-01 00:00:00.025640326
1731.335,1731.465,1731.335,1731.335,0.0125799998058937,1970-01-01 00:00:00.025640328
1710.305,1710.305,1709.988,1710.095,0.0468099994759541,1970-01-01 00:00:00.025640329
1684.018,1684.785,1683.878,1684.538,0.0834499989578035,1970-01-01 00:00:00.025640330
1704.348,1704.408,1703.845,1704.055,0.0639800002682023,1970-01-01 00:00:00.025640331
1724.378,1724.808,1723.398,1723.498,0.163659998230287,1970-01-01 00:00:00.025640401
1729.048,1729.308,1729.018,1729.088,0.0164699997549178,1970-01-01 00:00:00.025640404
1731.944,1732.198,1731.258,1731.664,0.0784499997316743,1970-01-01 00:00:00.025640405
1744.258,1744.528,1744.238,1744.325,0.0584199999211705,1970-01-01 00:00:00.025640406
1741.818,1742.176,1741.776,1742.088,0.0526299998382456,1970-01-01 00:00:00.025640407
1754.358,1755.025,1754.348,1754.859,0.057859999986249,1970-01-01 00:00:00.025640408
1739.398,1739.998,1739.068,1739.618,0.105869998507842,1970-01-01 00:00:00.025640409
1741.988,1742.008,1741.738,1741.808,0.0217999997475999,1970-01-01 00:00:00.025640411
1734.348,1734.378,1733.908,1734.248,0.0821399987689801,1970-01-01 00:00:00.025640412
1741.388,1741.415,1740.915,1740.915,0.0423199994838797,1970-01-01 00:00:00.025640413
1735.995,1736.128,1735.148,1735.278,0.0824999990945798,1970-01-01 00:00:00.025640414
1765.058,1765.118,1764.515,1764.958,0.0883099992133793,1970-01-01 00:00:00.025640415
1776.005,1776.305,1775.745,1775.938,0.153319997822109,1970-01-01 00:00:00.025640416
1777.288,1777.288,1776.995,1777.168,0.0209399996747379,1970-01-01 00:00:00.025640418
1775.245,1775.408,1775.037,1775.067,0.086009999489761,1970-01-01 00:00:00.025640419
1775.508,1775.638,1775.055,1775.198,0.0755699990113499,1970-01-01 00:00:00.025640420
1792.158,1792.418,1792.078,1792.328,0.0983599985484034,1970-01-01 00:00:00.025640421
1783.635,1784.208,1782.905,1782.905,0.111739998392295,1970-01-01 00:00:00.025640422
1778.488,1778.788,1777.925,1778.365,0.192229997031973,1970-01-01 00:00:00.025640423
1774.235,1774.425,1774.215,1774.425,0.0066599998972378,1970-01-01 00:00:00.025640425
1778.518,1778.788,1778.368,1778.698,0.0614399990881793,1970-01-01 00:00:00.025640426
