open,high,low,close,Volume,timestamp,volume,sma_5,sma_10,sma_20,sma_50,ema_5,ema_10,ema_20,rsi,macd,macd_signal,macd_histogram,bb_middle,bb_upper,bb_lower,bb_width,bb_position,price_change,high_low_ratio,close_open_ratio,volatility,volume_sma,volume_ratio,local_high,local_low,trend_strength,resistance,support,support_resistance_ratio,momentum_5,momentum_10,momentum_20
1799.825,1799.965,1797.598,1797.798,0.177999998384621,1970-01-01 00:00:00.025630709,0.177999998384621,1792.2234,1783.6490999999999,1767.3581,1741.17828,1794.0261156915394,1784.7697148332454,1770.490077169417,60.22271024763541,17.120749764110997,14.450881545253878,2.6698682188571183,1767.3581,1813.618616150215,1721.0975838497848,92.5210323004303,0.8290051920427881,-0.007210406134118941,1.0013167571392492,0.9988737793952189,0.007348459750755468,0.08615599916520297,2.0660197793459325,False,False,0.040690475570258774,1811.538,1723.095,0.8446457040127539,0.011841792748365165,0.014359482449270766,0.040690475570258844
1801.638,1802.998,1801.388,1802.898,0.17203000014706,1970-01-01 00:00:00.025630710,0.17203000014706,1797.7813999999998,1786.6304,1771.32575,1742.92728,1796.9834104610798,1788.0657825978005,1773.5834488022795,60.42267115299536,17.533480264307627,15.067402044916562,2.466078219391065,1771.32575,1815.3205338146167,1727.3309661853832,87.98956762923353,0.8588181059490787,0.0028368036898471782,1.0008937552598332,1.000699363579143,0.007350442287048742,0.09694799927528944,1.7744564244030543,False,False,0.04604057335317606,1811.538,1723.095,0.9023099623486301,0.01565538547513734,0.01681419672491713,0.04604057335317613
1800.498,1800.848,1800.498,1800.848,0.0025899999600369,1970-01-01 00:00:00.025630712,0.0025899999600369,1801.3114,1788.1754,1775.1913999999997,1744.35068,1798.2716069740688,1790.3898313074105,1776.185325802641,64.9689378324228,17.49449839435829,15.552821790903208,1.9416766034550808,1775.1913999999997,1814.8811500351505,1735.5016499648489,79.37950007030167,0.8232144316514685,-0.0011370582251464256,1.0001943906630277,1.0001943906630277,0.0071504884435486,0.08519999933196223,0.03039906080216691,False,False,0.0448572265721322,1811.538,1733.725,0.8626193566627679,0.009897947395633988,0.008653532713714274,0.04485722657213209
1805.835,1805.975,1805.385,1805.425,0.10063999844715,1970-01-01 00:00:00.025630713,0.10063999844715,1803.5648,1792.5301,1778.7177499999998,1745.66602,1800.656071316065,1793.123507179042,1778.9751527858639,69.3958885844481,17.62681612012466,15.967620982214587,1.6591951379100713,1778.7177499999998,1815.779211963809,1741.6562880361905,74.12292392761856,0.8603102601036076,0.0025415804110062723,1.0003268001008094,0.9997729582160053,0.005170096164915052,0.08252699932927493,1.2194796765311424,False,False,0.04065195763670259,1811.538,1746.948,0.9053568663879847,0.0062798259685044044,0.02471624028451469,0.040651957636702596
1808.268,1808.408,1807.838,1808.078,0.0530000001672306,1970-01-01 00:00:00.025630714,0.0530000001672306,1803.0094000000001,1795.5124,1781.77425,1746.7836799999998,1803.1300475440567,1795.8425130649207,1781.751440908521,64.97761531883496,17.739588654415,16.32201473911124,1.4175739153037625,1781.77425,1817.8742142622675,1745.6742857377324,72.19992852453515,0.8643182276982647,0.0014694600994225038,1.0003152937376025,0.9998949270793931,0.004578359407206876,0.07611299952186519,0.6963330902759278,True,False,0.034992455413669944,1811.538,1751.775,0.9421046466877493,-0.001533529741475692,0.01677093555198761,0.03499245541367002
1806.615,1806.738,1806.488,1806.545,0.0515199993169517,1970-01-01 00:00:00.025630715,0.0515199993169517,1804.7588,1798.4911,1784.1830999999997,1748.2486200000003,1804.2683650293752,1797.78842399116,1784.1162683898904,63.93307460399421,17.50404535427083,16.558420980858838,0.9456243734119916,1784.1830999999997,1820.1360563788444,1748.230143621155,71.9059127576893,0.8109883338155534,-0.0008478616519862481,1.0001383900695715,0.9999612535044822,0.0045787276597495635,0.07901399948314056,0.6520363436095229,False,False,0.02739870152323071,1811.538,1751.775,0.9164533239629881,0.004865396446096959,0.016764804210815498,0.02739870152323065
1805.455,1805.695,1805.135,1805.605,0.0443999993149191,1970-01-01 00:00:00.025630716,0.0443999993149191,1805.3002000000001,1801.5408,1786.0909500000002,1749.57782,1804.7139100195845,1799.2096221453187,1786.1655867708687,59.2947626976753,17.04530372757108,16.655797569320825,0.38950615825025636,1786.0909500000002,1822.3530310763758,1749.8288689236247,72.52416215275116,0.7690696372182704,-0.0005203302436419532,1.0003102261049728,1.0000830815500803,0.004554702155225744,0.08314399941737056,0.5340132736703905,False,True,0.02158875395485464,1811.538,1751.775,0.9007245285544567,0.0015014715197421147,0.01718036311030091,0.02158875395485471
1808.298,1808.328,1807.398,1807.418,0.0628200000355719,1970-01-01 00:00:00.025630717,0.0628200000355719,1806.6142,1803.9627999999998,1787.87195,1750.7742200000002,1805.6152733463912,1800.702056644423,1788.1921066840594,76.174218911649,16.635353588198313,16.651708771782236,-0.016355183583922184,1787.87195,1824.6731897129594,1751.0707102870406,73.60247942591877,0.7655623852953637,0.0010040955801517981,1.0005145518585281,0.999513354546651,0.004445539506253496,0.08551799941415075,0.7345821986707631,False,False,0.02010387188607273,1811.538,1751.775,0.9310610243796308,0.0036482812541647203,0.013582339145737032,0.020103871886072655
1809.648,1809.668,1809.608,1809.628,0.0071700000262353,1970-01-01 00:00:00.025630719,0.0071700000262353,1807.4548,1805.5097999999998,1790.3879499999998,1752.49222,1806.9528488975957,1802.324957359792,1790.2358837594363,71.53940159556197,16.299883457324313,16.58134369079908,-0.28146023347476756,1790.3879499999998,1825.821786825839,1754.9541131741607,70.86767365167816,0.7714926144544679,0.0012227387355885355,1.0000331563520939,0.9999889481269285,0.004116914494411434,0.07521199951224837,0.09533053332889596,False,False,0.02860215493819157,1811.538,1751.775,0.9680404263507507,0.0023279837157454963,0.008622429016842403,0.028602154938191626
1816.605,1817.065,1816.498,1816.718,0.0759099989954848,1970-01-01 00:00:00.025630720,0.0759099989954848,1809.1828,1806.0961,1793.6001,1754.08562,1810.2078992650663,1804.941876741096,1792.760519749873,75.47819433817904,16.41416346542087,16.54790763884604,-0.1337441734251712,1793.6001,1826.0878835041224,1761.1123164958778,64.97556700824452,0.855793740084894,0.003917932304319027,1.0003121390719947,1.0000622039463725,0.003121938829250274,0.07480799947952613,1.0147310384400838,False,False,0.03665844020599448,1817.065,1761.595,0.9937443663241395,0.004778554907476362,0.0032376971099288276,0.0366584402059944
1838.795,1839.198,1838.698,1839.198,0.10019999895303,1970-01-01 00:00:00.025630721,0.10019999895303,1815.7134,1810.2361,1796.9425999999999,1756.22028,1819.8712661767156,1811.1702677297235,1797.1871499675576,82.28715365239302,18.102162832967224,16.858758728820966,1.2434041041462578,1796.9425999999999,1833.699230539124,1760.1859694608756,73.51326107824843,1.074799694371102,0.012373962277029138,1.0002719315515654,1.000219165268559,0.003910858652450561,0.06702799953636704,1.4948976494317872,False,False,0.03771832619778968,1839.198,1761.595,1.0,0.01807483345280625,0.023028171129348296,0.03771832619778959
1858.115,1858.408,1857.988,1858.078,0.0811500004710979,1970-01-01 00:00:00.025630722,0.0811500004710979,1826.2079999999999,1815.7541,1801.19225,1758.82808,1832.6068441178145,1819.6989518606183,1802.9910390670398,84.0239912758997,20.71834477438665,17.63067603954958,3.08766873483707,1801.19225,1845.2607338422893,1757.1237661577109,88.1369676845784,1.145424405835934,0.010265343916206815,1.0002260509755714,0.9999800873465851,0.004660705677099848,0.057939999568770814,1.4005868325003765,False,False,0.04793509617418225,1858.408,1761.595,0.9965913668618891,0.029061173401712992,0.030606279445648088,0.047935096174182235
1891.298,1891.478,1890.198,1890.498,0.0999100014159922,1970-01-01 00:00:00.025630723,0.0999100014159922,1842.824,1824.7190999999998,1806.44725,1762.40488,1851.9038960785472,1832.5715129045698,1811.3312247066738,86.6311787072244,25.108499902960602,19.126240969733153,5.982258933227449,1806.44725,1865.2034934286123,1747.6910065713876,117.51248685722476,1.2152495215433576,0.01744813726872607,1.0006771777348193,0.9995770100745626,0.006249574513885382,0.06767199971436635,1.4763861248034305,False,False,0.05886642642144785,1891.478,1761.595,0.9924547477344994,0.04596612405099432,0.04978210265386096,0.05886642642144779
1900.748,1901.138,1900.455,1900.945,0.109349998325342,1970-01-01 00:00:00.025630724,0.109349998325342,1861.0874,1834.2711,1813.4006000000002,1766.36762,1868.2509307190337,1845.003061414927,1819.8716042874587,85.96407185628746,29.092199122834245,21.11943276827945,7.972766354554796,1813.4006000000002,1882.033616235937,1744.7675837640634,137.2660324718736,1.1377717664269054,0.005526057155310404,1.000359387620333,1.000103643407753,0.006196130564799971,0.06854299970218555,1.5953488875663444,False,False,0.07893111781860039,1901.138,1775.108,0.9984686185828773,0.0504617523601536,0.052907210213661626,0.0789311178186003
1910.698,1910.935,1910.535,1910.605,0.0366599995832075,1970-01-01 00:00:00.025630726,0.0366599995832075,1879.8648,1844.5237999999997,1820.0181,1770.13722,1882.3689538126905,1856.930690852948,1828.5181327434548,96.28815047639375,32.64968933325099,23.425484236701315,9.224205096549674,1820.0181,1899.1083055467798,1740.9278944532202,158.18041109355954,1.0726808988150893,0.005081683057637232,1.0002093654395234,0.9999513266879433,0.006059171552506861,0.06690899964378323,0.547908349824114,False,False,0.07442689603009686,1910.935,1775.108,0.9975704388670888,0.051679457130936024,0.056704965161901155,0.07442689603009689
1940.565,1940.635,1940.245,1940.305,0.0700899990042672,1970-01-01 00:00:00.025630727,0.0700899990042672,1900.0862000000002,1857.8998,1828.19545,1774.39762,1901.6809692084616,1872.0896605620862,1839.1703558692002,96.91163718052897,37.426916179798354,26.225770776311872,11.201145403486482,1828.19545,1921.070701831296,1735.3201981687039,185.7505036625921,1.1035491037141,0.015544814338913637,1.0002010055431145,0.9998660184018572,0.006347408286006052,0.0687659996125148,1.0192536922201803,False,False,0.09204798852741905,1940.635,1775.108,0.9980063675412475,0.05497341776143738,0.07404188658461308,0.09204798852741902
1949.658,1949.918,1948.848,1949.555,0.124829998792848,1970-01-01 00:00:00.025630728,0.124829998792848,1918.3816,1872.2948000000001,1836.9178,1778.6116200000001,1917.6389794723086,1886.174271084828,1849.6884096131503,98.39052930954817,41.4788377543814,29.276384303516785,12.202453450864617,1836.9178,1940.9024994323804,1732.9331005676195,207.96939886476093,1.0416046813370183,0.004767291740216173,1.0005490423060186,0.9999471702216493,0.005833508257043174,0.07680899956030768,1.625200165442019,False,False,0.09827402051030142,1949.918,1782.388,0.997833223900198,0.049232055920149786,0.07972397063588099,0.09827402051030143
1956.418,1956.678,1955.855,1956.075,0.0840899993199855,1970-01-01 00:00:00.025630729,0.0840899993199855,1931.497,1887.1605,1845.56165,1783.01082,1930.4509863148728,1898.8834969988382,1859.8250265731192,98.41062752255844,44.69925713309385,32.36095897587696,12.33829815721689,1845.56165,1959.0509796116212,1732.072320388379,226.97865922324218,0.9868887250378277,0.0033443529420815743,1.0004207878395894,0.9998246795930114,0.0055756020292435145,0.07893599948874903,1.0652934005348356,False,False,0.09694773098668794,1956.678,1793.068,0.996314406209889,0.03468768546700396,0.08224826797121643,0.09694773098668796
1941.188,1941.965,1940.688,1941.575,0.147029998974176,1970-01-01 00:00:00.025630730,0.147029998974176,1939.6230000000003,1900.3552,1852.9325000000001,1787.0860200000002,1934.1589908765818,1906.6455896902974,1867.6139089979854,89.86341620730639,45.558679775299424,35.000503208631315,10.55817656666811,1852.9325000000001,1971.4041908179486,1734.4608091820517,236.9433816358969,0.8741083603517313,-0.007412803701289605,1.000658014065115,1.0001993624522714,0.0071730607213656835,0.0929219993835431,1.5822948273777209,False,True,0.08216500441990067,1956.678,1797.598,0.9050603469952222,0.0213735799825876,0.07291388064287263,0.08216500441990071
1966.368,1968.418,1966.325,1968.298,0.118700001912657,1970-01-01 00:00:00.025630731,0.118700001912657,1951.1616000000001,1915.5131999999999,1860.80465,1792.5474199999999,1945.538660584388,1917.8551202987628,1877.2064030302708,91.98475858238201,47.839848732487326,37.56837237011542,10.271476362371907,1860.80465,1988.0988305562403,1733.5104694437598,254.58836111248047,0.9222241328326396,0.0137635682371271,1.001064422208943,1.000981504987876,0.007363130136619465,0.09720099967526033,1.2211808758060398,False,False,0.08694401263491554,1968.418,1797.598,0.9992975061468219,0.030196194399156218,0.08343617446406104,0.08694401263491547
1982.865,1983.085,1982.815,1983.085,0.0262699995946605,1970-01-01 00:00:00.025630802,0.0262699995946605,1959.7176,1929.9019,1870.0690000000002,1797.94242,1958.0541070562588,1929.7150996912005,1887.2934402386886,92.97752808988764,50.25895341506157,40.10648862394928,10.152464791112287,1870.0690000000002,2004.8078681858378,1735.3301318141625,269.4777363716753,0.9193890060146688,0.0075125819362718005,1.000136170041078,1.000110950569,0.007206222857958701,0.08980799973942338,0.29251291277929053,False,False,0.10306330299622095,1983.085,1800.498,1.0,0.0220480800698859,0.07823355614784266,0.1030633029962209
1972.785,1973.208,1972.635,1973.078,0.0949299992062151,1970-01-01 00:00:00.025630803,0.0949299992062151,1964.4221999999997,1941.4019,1878.5780000000002,1803.79082,1963.0620713708392,1937.5992640717143,1895.4658622481334,88.58408563682605,50.784473158877745,42.24208556112116,8.542387597756587,1878.5780000000002,2016.9025775398559,1740.2534224601445,276.64915507971136,0.8415878858287904,-0.005046178050865269,1.0002904744161998,1.0001485209995007,0.008139461471848134,0.0911859996129351,1.0410589301995095,False,False,0.09439247256361706,1983.085,1800.498,0.945193250340933,0.012065830407451905,0.06189191196494437,0.09439247256361716
1993.515,1993.535,1992.475,1993.275,0.129789998296474,1970-01-01 00:00:00.025630804,0.129789998296474,1971.8622,1951.6796000000002,1888.1993499999996,1810.0474199999999,1973.1330475805598,1947.7221258723357,1904.7835599094929,89.466648901191,52.2257349638071,44.23881546423701,7.986919499570092,1888.1993499999996,2030.4719297175436,1745.9267702824557,284.54515943508795,0.8692758302710502,0.01023629070923704,1.0005320016562316,0.999879609634239,0.007293120640470992,0.09417399930098327,1.3781935487486392,False,False,0.10685354899469592,1993.535,1805.135,0.998619957537155,0.019017675702618808,0.054365040322708724,0.10685354899469601
2047.778,2047.778,2044.758,2045.798,0.0939500015228987,1970-01-01 00:00:00.025630805,0.0939500015228987,1992.7068,1966.1649000000002,1900.218,1817.13968,1997.35469838704,1965.554104028138,1918.2168219311047,91.18751213618415,56.94291138638641,46.7796346716518,10.163276714734614,1900.218,2053.253149364626,1747.182850635374,306.07029872925204,0.9756423625697151,0.02635010221871026,1.0014769473942637,0.999033098314368,0.00987181795690587,0.09263399962073895,1.014206467469263,False,False,0.1331392885331709,2047.778,1805.135,0.9918398635031712,0.05367961577585212,0.07620052131965949,0.1331392885331708
2053.908,2054.518,2053.668,2053.768,0.076070000337495,1970-01-01 00:00:00.025630806,0.076070000337495,2009.8008000000002,1980.4812000000002,1912.5025,1823.87394,2016.1591322580266,1981.592994971424,1931.129341256753,90.70239468253003,60.624424027951136,49.54859256295063,11.075831465000505,1912.5025,2073.625852265474,1751.379147734526,322.2467045309479,0.9383768647242543,0.003895790297966828,1.0004138935796827,0.9999318372585335,0.009910000420502864,0.0965749996961677,0.7876779764619934,True,False,0.13588462444651175,2054.518,1805.135,0.9969925776817185,0.04342330277224282,0.07493071566336318,0.13588462444651173
2047.948,2049.678,2046.708,2049.068,0.134850000235019,1970-01-01 00:00:00.025630807,0.134850000235019,2022.9974000000002,1991.3575,1924.62865,1830.5274,2027.1287548386845,1993.8611781836428,1942.3638641819232,88.28928164744757,62.44329618534016,52.12753330235959,10.315762882980572,1924.62865,2088.654170012206,1760.6031299877939,328.05104002441226,0.8793292348371764,-0.0022884765952141395,1.0014511107593267,1.0005468888858506,0.009865059892522822,0.10305099981924289,1.3085753701715976,False,False,0.1342468634880394,2054.518,1805.135,0.978146064487155,0.03327290559910456,0.056054589355797324,0.13424686348803938
2029.775,2029.885,2029.305,2029.365,0.0203499996860046,1970-01-01 00:00:00.025630809,0.0203499996860046,2034.2548,1999.3385000000003,1935.81665,1836.266,2027.8741698924566,2000.316418720426,1950.651201475854,79.33557821088608,61.5867679910416,54.01938024885843,7.567387742183165,1935.81665,2096.142246435934,1775.4910535640663,320.6511928718676,0.7917448993785028,-0.009615591088241171,1.000285812137653,0.9997980071682822,0.010972109076356405,0.09260299990855855,0.21975529633056534,False,False,0.12392522174008157,2054.518,1807.398,0.8982154418905794,0.0285275087959016,0.04093754728643195,0.12392522174008147
2031.828,2033.318,2031.658,2032.705,0.132839998375857,1970-01-01 00:00:00.025630810,0.132839998375857,2042.1408,2007.0014999999999,1947.0810000000001,1842.10374,2029.4844465949711,2006.2052518345058,1958.467141559436,78.69587943200625,60.4798675056245,55.31147770499931,5.168389800625185,1947.0810000000001,2100.9495957288887,1793.2124042711118,307.7371914577768,0.7782374128859486,0.0016458350272128275,1.000817066651966,1.0004316310238859,0.010997775426077896,0.09747799981414569,1.3627690210009797,False,False,0.12464576539571923,2054.518,1809.608,0.9109346290474047,0.019781515345348666,0.03917538949171173,0.12464576539571914
1951.728,1951.728,1950.415,1951.178,0.105770000969642,1970-01-01 00:00:00.025630811,0.105770000969642,2023.2167999999997,2007.9618000000003,1954.1585000000002,1846.4836000000003,2003.3822977299808,1996.2002967412159,1957.7728337120466,56.729707046346476,52.42663927495255,54.73451001727968,-2.3078707423271325,1954.1585000000002,2093.7673337161377,1814.5496662838627,279.217667432275,0.48932553220070485,-0.040107639819845886,1.0006731900646786,0.9997181984374872,0.017608792181064623,0.09335200001369229,1.133023405541695,False,False,0.07822049614616937,2054.518,1816.498,0.5658348037980004,-0.04625090062655257,0.004945984574379114,0.07822049614616944
1943.165,1943.178,1942.078,1942.138,0.0940599999084952,1970-01-01 00:00:00.025630812,0.0940599999084952,2000.8908,2005.3458000000003,1960.4295000000002,1850.9284,1982.9675318199872,1986.3707880705601,1956.283600318113,50.32640400018517,44.799231727359484,52.747454354583496,-7.948222627224013,1960.4295000000002,2084.440168645468,1836.4188313545324,248.02133729093566,0.42625029685029137,-0.004633098569172156,1.000566403615097,0.9994714808057987,0.017036438744157834,0.0908879998132761,1.0349000979418161,False,True,0.06903658135164613,2054.518,1838.698,0.4792882958020566,-0.05435375368590811,-0.01329067041677634,0.06903658135164603
1943.998,1945.131,1942.905,1944.645,0.112399998761248,1970-01-01 00:00:00.025630813,0.112399998761248,1980.0062000000003,2001.5018,1965.70185,1855.2712,1970.1933545466582,1978.784281039866,1955.1750264074483,49.10415845630627,38.51261210592588,49.900485899450885,-11.387873793525003,1965.70185,2076.245662283738,1855.1580377162616,221.0876245674765,0.4047578984070489,0.001290845449705369,1.0011457070726568,1.0003328192724479,0.016794588206410735,0.09950099972993486,1.129636878687888,False,False,0.05733314194556534,2054.518,1857.988,0.4409352261741207,-0.050961217490098076,-0.019383939669757044,0.05733314194556538
1946.078,1947.028,1945.038,1945.355,0.093310000753263,1970-01-01 00:00:00.025630814,0.093310000753263,1963.2042000000001,1998.7295000000001,1970.0656999999999,1859.7074,1961.9139030311053,1972.706229870407,1954.2396821414757,48.001744745259735,33.20489231607098,46.56136717770709,-13.356474861636109,1970.0656999999999,2069.0020708783063,1871.1293291216934,197.87274175661287,0.3751182210311995,0.0003651051991495624,1.0010231162578829,0.9996284835448528,0.01676650116314991,0.09933899988463965,0.9393088400489434,False,False,0.04697165565708224,2054.518,1890.198,0.33566820837390426,-0.04139718581920948,-0.014050635605890927,0.04697165565708228
1944.228,1944.408,1943.428,1943.578,0.0171899999550078,1970-01-01 00:00:00.025630816,0.0171899999550078,1945.3788,1993.7597999999998,1972.7197,1864.10826,1955.80193535407,1967.4101880249557,1953.2241820215706,50.391959641659255,28.526369344628165,42.954367606711806,-14.42799826208364,1972.7197,2065.3134716334457,1880.1259283665547,185.187543266891,0.34263682380622423,-0.0009134579549747723,1.000504263600195,0.9996656770707961,0.016278759505348215,0.08807900005049303,0.19516570289346258,False,False,0.028077257950021594,2054.518,1900.455,0.27990497393923275,-0.04384650010700031,-0.02493233497635805,0.028077257950021695
1984.298,1985.028,1983.738,1984.075,0.103549999264942,1970-01-01 00:00:00.025630817,0.103549999264942,1951.9581999999998,1987.5875,1976.8762,1869.0918,1965.226290236047,1970.4401538623947,1956.1626217299124,52.92942421597935,27.763961621858698,39.91628640679019,-12.152324784931494,1976.8762,2063.15169084575,1890.60070915425,172.55098169150028,0.541719843778522,0.02083631323260504,1.0006502874875614,0.9998876176864564,0.015258105728664874,0.08903899982469736,1.1629735224880595,False,False,0.043730881219603994,2054.518,1910.535,0.5107547418792495,0.016860071198014692,-0.030170622906073752,0.043730881219604
1996.945,1997.398,1996.238,1997.398,0.0924199991350179,1970-01-01 00:00:00.025630818,0.0924199991350179,1963.0102,1981.9505000000001,1981.21585,1874.1008,1975.9501934906978,1975.3415804643605,1960.090122972755,52.67212055813395,27.912297285152817,37.51548858059713,-9.603191295444311,1981.21585,2062.013267372166,1900.418432627834,161.59483474433205,0.6001402676366645,0.006714967932159865,1.0005810930360006,1.000226846508041,0.01542384100204256,0.09067399970444964,1.0192557892699043,True,False,0.04542697208475844,2054.518,1940.245,0.5001443910635054,0.02845317891931476,-0.027447111845154915,0.04542697208475843
