open,high,low,close,Volume,timestamp,price_range,body_size,upper_shadow,lower_shadow,sma_5,ema_5,sma_10,ema_10,sma_20,ema_20,sma_50,ema_50,price_above_sma20,price_above_ema20,rsi,macd,macd_signal,macd_histogram,bb_upper,bb_lower,bb_position,volatility,atr,momentum_1,momentum_3,momentum_5,momentum_10,volume_sma,volume_ratio,price_volume,wave_trend,wave_strength,support_resistance
1768.888,1768.928,1766.708,1766.908,0.635460006153153,1970-01-01 00:00:00.025641004,2.2200000000000273,1.9800000000000182,0.040000000000190994,0.1999999999998181,1755.3292000000001,1759.122841403052,1750.8089,1757.7732685807682,1763.2656000000002,1764.017187104748,1777.11614,1777.7389073502295,1,1,55.34863875354415,-8.990559405405065,-10.633158641009183,1.6425992356041181,1803.353215703592,1723.1779842964083,0.54543048939268,20.043807851795922,2.806928571428557,0.002183705811153125,0.0034495017701838826,0.015992800853317224,-0.004310932637873854,1.0,1.0,1766.908,-1,0.6465881806130681,1
1754.415,1757.598,1754.135,1756.925,0.738090009101143,1970-01-01 00:00:00.025641005,3.4629999999999654,2.509999999999991,0.6730000000000018,0.2799999999999727,1761.0426,1758.3902276020347,1751.6736,1757.6190379297195,1761.7479500000002,1763.3417407138195,1777.8751400000003,1776.9226756742887,0,0,50.95354459155799,-8.46568040371858,-10.199662993551064,1.7339825898324843,1800.275788342642,1723.2201116573583,0.43740954323588055,19.263919171320957,2.9739999999999975,-0.005649982907995232,-0.000320343581293403,0.016528404416214615,0.004946009730717904,1.0,1.0,1756.925,-1,0.6621390531912074,-1
1759.815,1761.038,1755.868,1756.528,0.950420012413815,1970-01-01 00:00:00.025641006,5.170000000000073,3.2870000000000346,1.2229999999999563,0.6600000000000819,1760.1814,1757.769485068023,1753.0526000000002,1757.4206673970434,1760.0104999999999,1762.6928130267888,1778.48514,1776.1228844571149,0,0,48.30693572537327,-7.989644941955703,-9.757659383231992,1.7680144412762893,1795.9806089034373,1724.0403910965624,0.45159175067625323,17.98505445171878,3.259999999999991,-0.00022596297508425955,-0.0037037919342415293,-0.002445432107739842,0.007912836008625579,1.0,1.0,1756.528,1,0.10094745038816316,0
1756.475,1759.178,1756.275,1759.028,0.781170010697679,1970-01-01 00:00:00.025641007,2.90300000000002,2.553000000000111,0.15000000000009095,0.1999999999998181,1760.4894,1758.1889900453486,1754.0106,1757.71290968849,1757.6682,1762.3437832147133,1779.12114,1775.4524968198612,1,0,41.568584826558165,-7.326202401349974,-9.271367986855589,1.945165585505615,1786.4452331567397,1728.8911668432604,0.5236264800577867,14.388516578369785,3.247071428571433,0.0014232622537186934,-0.0044597681373336195,0.000876250648653043,0.0054760130052451395,1.0,1.0,1759.028,1,0.035972378959061586,0
1772.275,1774.028,1769.218,1772.578,1.39408003135031,1970-01-01 00:00:00.025641008,4.809999999999945,0.3029999999998836,1.4500000000000455,3.0570000000000164,1762.3934000000002,1762.9853266968992,1756.08,1760.415653381492,1756.6087,1763.318470527598,1779.65854,1775.339771452521,1,1,49.27293557768572,-5.642010070091146,-8.545496403502701,2.9034863334115553,1781.0184243271024,1732.1989756728976,0.8271093885781639,12.204862163551182,3.3957142857142832,0.007703117858271602,0.008909315992430056,0.00539970891485142,0.011812425936877036,1.0,1.0,1772.578,1,0.19895395511575278,1
1753.998,1755.068,1753.868,1753.878,0.161820004752371,1970-01-01 00:00:00.025641010,1.2000000000000455,0.12000000000011823,1.0699999999999363,0.009999999999990905,1759.7874,1759.9495511312662,1757.5583,1759.2269891303115,1756.4584,1762.4193780963983,1779.77454,1774.4981333430344,0,0,52.177564860324736,-5.749927644516447,-7.98638265170545,2.2364550071890035,1780.8979868635697,1732.0188131364303,0.44720860024343406,12.219793431784908,3.190499999999994,-0.010549606279667278,-0.0015086579889418417,-0.007374464318459117,0.008500398195613101,1.0,1.0,1753.878,1,0.30374043082241653,-1
1756.798,1757.858,1754.668,1755.028,0.690010016369342,1970-01-01 00:00:00.025641011,3.1900000000000546,1.7699999999999818,1.0599999999999454,0.36000000000012733,1759.4080000000001,1758.3090340875108,1760.2253,1758.463536561164,1756.6416000000002,1761.7154373253127,1779.57994,1773.7345986905304,0,0,54.94790408554357,-5.677214317988955,-7.524548984962152,1.8473346669731967,1780.9750968036565,1732.3081031963438,0.4668440583566749,12.16674840182818,3.1283571428571446,0.0006556898484386675,-0.0022739831315931047,-0.0010797273645716254,0.015430830881102198,1.0,1.0,1755.028,1,0.0888746289001362,0
1762.505,1764.038,1762.348,1763.318,0.563330016295367,1970-01-01 00:00:00.025641012,1.6900000000000546,0.8129999999998745,0.7200000000000273,0.1570000000001528,1760.766,1759.9786893916737,1760.4737,1759.3461662773161,1757.1068,1761.8680623419493,1779.27074,1773.326104618272,1,1,55.51385819008694,-4.894237047143406,-6.9984865973984025,2.1042495502549965,1781.5841036922152,1732.6294963077848,0.626876719717609,12.238651846107539,3.203071428571434,0.00472357136182433,-0.005224029633674743,0.0038655802811000672,0.00141069515922565,1.0,1.0,1763.318,1,0.3138222787929035,0
1792.714,1796.064,1792.334,1792.454,1.08318000917643,1970-01-01 00:00:00.025641013,3.730000000000018,0.2599999999999909,3.3500000000001364,0.11999999999989086,1767.4512,1770.8037929277825,1763.9702999999997,1765.3657724087132,1758.6565999999998,1764.7810087855732,1779.39826,1774.0762181731739,1,1,63.30390755145138,-1.9007792190204782,-5.978945121722818,4.07816590270234,1787.778345851346,1729.5348541486535,1.0802777102121728,14.560872925673186,3.3816428571428623,0.016523395099465876,0.02199468834206253,0.019002540039158022,0.019895441675846337,1.0,1.0,1792.454,1,0.788252157078416,0
1796.834,1797.751,1796.088,1797.574,0.484879999945406,1970-01-01 00:00:00.025641014,1.663000000000011,0.7400000000000091,0.17699999999990723,0.7460000000000946,1772.4504000000002,1779.7271952851886,1767.4219,1771.2218137889472,1759.4978999999998,1767.9041508059947,1779.69504,1774.9976998258587,1,1,70.19232761299679,0.8746168482443863,-4.608232727729377,5.482849575973764,1792.0740932504946,1726.9217067495051,1.0844160443673383,16.28809662524733,3.201357142857156,0.0028564191884423717,0.024242348270226977,0.014101495110511397,0.019577347994223615,1.0,1.0,1797.574,1,0.4316469642849556,1
1770.684,1773.848,1769.718,1771.534,1.23700002524129,1970-01-01 00:00:00.025641015,4.129999999999882,0.8500000000001364,2.313999999999851,0.9659999999998945,1775.9815999999998,1776.9961301901258,1767.8845000000001,1771.2785749182297,1759.3466999999996,1768.2498507292332,1779.5305600000002,1774.8618684583803,1,1,63.48339870587358,0.9618403556655721,-3.494218111050387,4.456058466715959,1791.6555503572836,1727.0378496427156,0.6886062157153311,16.154425178641944,3.2613571428571504,-0.014486190832755708,0.0046593977943854,0.010066834751333964,0.0026181329192014324,1.0,1.0,1771.534,1,0.3071422769055602,0
1770.464,1771.964,1769.928,1770.874,0.330060009189765,1970-01-01 00:00:00.025641017,2.035999999999831,0.41000000000008185,1.0899999999999181,0.5359999999998308,1779.1508000000001,1774.9554201267504,1769.2794,1771.2050158421878,1760.4765,1768.4997697074014,1779.32068,1774.7054814580674,1,1,53.912948586038084,0.9665671451759863,-2.6020610598051124,3.5686282049810987,1792.7358998345142,1728.2171001654858,0.6611545790271616,16.12969991725711,2.9967857142857093,-0.00037255847192330105,-0.01203936056378574,0.009028915777981927,0.007939439645972435,1.0,1.0,1770.874,1,0.28391502637713734,0
1766.674,1767.024,1764.784,1764.934,0.383810008352157,1970-01-01 00:00:00.025641018,2.2399999999997817,1.740000000000009,0.34999999999990905,0.14999999999986358,1779.4740000000002,1771.6149467511668,1770.1200000000001,1770.064831143608,1761.5863000000002,1768.1601725924108,1778.973,1774.3222861021911,1,0,52.84446006448356,0.48540930624290013,-1.9845669865955098,2.46997629283841,1792.7860266256398,1730.3865733743605,0.553649508538461,15.599863312819794,2.8010714285714067,-0.003354275911216731,-0.01815780602078143,0.0009164540939297083,0.004785577001903629,1.0,1.0,1764.934,1,0.029911997537639973,-1
1772.378,1772.448,1770.238,1771.508,0.761220016080188,1970-01-01 00:00:00.025641019,2.2100000000000364,0.8699999999998909,0.07000000000016371,1.2699999999999818,1775.2848000000001,1771.5792978341112,1771.368,1770.327225481134,1762.6893,1768.4790132978958,1778.8324,1774.2119219400536,1,1,53.203427098339546,0.6273237138454988,-1.462188846507308,2.089512560352807,1793.64097233368,1731.73762766632,0.6424591845139811,15.475836166840036,2.9039285714285534,0.0037247851761028627,-1.4676545863734347e-05,-0.011685655531466832,0.0070948273705706555,1.0,1.0,1771.508,1,0.39552794610628084,0
1782.524,1784.038,1781.648,1783.458,0.744680009578587,1970-01-01 00:00:00.025641020,2.3900000000001,0.9340000000001965,0.5799999999999272,0.8759999999999764,1772.4616,1775.538865222741,1772.4559999999997,1772.7146390300188,1764.268,1769.9055834600008,1778.6677,1774.5745132405223,1,1,55.91113650975075,1.684637580613071,-0.8328235610832322,2.517461141696303,1796.1072909005761,1732.428709099424,0.8013572139518478,15.919645450288078,2.9160714285714158,0.006745665275008639,0.007106095634133336,-0.007852806059722717,0.00613795274453377,1.0,1.0,1783.458,1,0.2565576624849321,0
1780.608,1781.588,1779.792,1780.104,0.84333000935294,1970-01-01 00:00:00.025641021,1.7960000000000491,0.5039999999999054,0.9800000000000182,0.3120000000001255,1774.1756,1777.0605768151606,1775.0786,1774.0581592063788,1766.31845,1770.876861225715,1778.15582,1774.7913558608393,1,1,58.69032175823518,2.2262636861362353,-0.2210061116393386,2.447269797775574,1796.5744774184545,1736.0624225815454,0.7278149376542343,15.128013709227234,2.796999999999993,-0.001880616196176188,0.008595222257602897,0.0048376153096694186,0.014953149534916443,1.0,1.0,1780.104,1,0.17482729299480196,0
1811.854,1813.748,1806.218,1806.314,1.9127100001424,1970-01-01 00:00:00.025641022,7.529999999999973,5.539999999999964,1.8940000000000055,0.09600000000000364,1781.2636000000002,1786.8117178767736,1780.2072,1779.922857532492,1770.21625,1774.251826823266,1778.5491399999999,1776.0275379965328,1,1,65.63886061794008,4.716070308000553,0.7664091722886401,3.949661135711913,1799.9627952598057,1740.4697047401942,1.1067553338500835,14.873272629902878,2.9655714285714145,0.014723858830719916,0.019647667411041958,0.02001271688443107,0.02922232579765116,1.0,1.0,1806.314,1,0.6614998636964095,1
1793.264,1793.264,1792.594,1792.784,0.195839999243617,1970-01-01 00:00:00.025641024,0.6699999999998454,0.4799999999997908,0.0,0.19000000000005457,1786.8336000000004,1788.8024785845157,1783.1538,1782.261247072039,1771.81375,1776.0167956972407,1778.49444,1776.684654159961,1,1,59.916335691288104,5.5337128714784285,1.7198699121265981,3.81384295935183,1802.842792883436,1740.784707116564,0.8379132588584368,15.51452144171797,2.806071428571402,-0.007490392035936155,0.005229167157286607,0.015779626886897935,0.01671054228448865,1.0,1.0,1792.784,1,0.5536700344947718,0
1807.164,1808.078,1806.624,1807.774,0.401080003968673,1970-01-01 00:00:00.025641025,1.4539999999999509,0.6099999999999,0.3040000000000873,0.5399999999999636,1794.0868000000003,1795.1263190563438,1784.6858,1786.8999294225775,1774.3280499999996,1779.0412913451228,1778.80774,1777.903844204365,1,1,60.25261587937821,7.307037240339696,2.837303377769218,4.469733862570478,1808.4633396973975,1740.1927603026018,0.9899028292493128,17.06764484869897,2.566357142857117,0.008361297289578573,0.015544035629378783,0.020471824005310557,0.008546941790416929,1.0,1.0,1807.774,1,0.6313991254496568,0
1787.898,1788.948,1787.598,1787.888,0.547930013337464,1970-01-01 00:00:00.025641026,1.3500000000001364,0.009999999999990905,1.050000000000182,0.2899999999999636,1794.9728,1792.7135460375623,1783.7172000000003,1787.0795786184726,1775.5695500000002,1779.8838350265396,1778.1981399999997,1778.295379729299,1,1,59.83914829601341,7.02677528158074,3.675197758531523,3.3515775230492166,1809.7850198313195,1741.3540801686809,0.6800128722582088,17.10773491565965,2.5770714285714087,-0.011000268838914584,-0.010200884231645335,0.0024839385059809427,-0.005388373441093441,1.0,1.0,1787.888,1,0.07968623642652517,-1
1792.248,1793.824,1791.118,1791.978,0.944120024469157,1970-01-01 00:00:00.025641027,2.706000000000131,0.2699999999999818,1.5760000000000218,0.8600000000001273,1797.3475999999998,1792.4683640250416,1785.7615999999998,1787.9702006878413,1776.8230499999997,1781.035660262107,1777.83554,1778.8319530779045,1,1,60.51089491949706,7.053387418945704,4.3508356906143595,2.7025517283313443,1811.5357257462188,1742.1103742537807,0.718291296683619,17.356337873109496,2.5424999999999858,0.0022876153316091496,-0.0004495800944229744,0.006670396785805721,0.011540280909087874,1.0,1.0,1791.978,1,0.2207692442030024,0
1798.642,1802.292,1797.534,1801.014,1.0440300215414,1970-01-01 00:00:00.025641028,4.757999999999811,2.3719999999998436,1.27800000000002,1.1079999999999472,1796.2876,1795.3169093500276,1788.7756000000002,1790.3418005627793,1779.0275000000001,1782.9383592847637,1777.72172,1779.7018372781806,1,1,60.677785583176565,7.714677413530808,5.02360403519765,2.691073378333158,1814.0182792214653,1744.036720778535,0.8141756269679201,17.49538961073256,2.7616428571428253,0.005042472619641414,-0.003739405478782154,-0.002934152090943276,0.017019844438395992,1.0,1.0,1801.014,1,0.09922378859378435,1
1775.378,1776.668,1771.918,1773.948,1.34238003832434,1970-01-01 00:00:00.025641029,4.75,1.4299999999998363,1.2899999999999636,2.0300000000002,1792.5203999999999,1788.193939566685,1789.6770000000001,1787.361109551365,1779.8985,1782.0821345909767,1776.98018,1779.4761965987973,0,0,44.695779782855475,5.98575444731091,5.2160341176203024,0.7697203296906077,1813.3651699709783,1746.4318300290217,0.4110981163473974,16.73333498548911,2.834499999999967,-0.015028200780227041,-0.007796908978638384,-0.010506564092495285,0.005107273133159618,1.0,1.0,1773.948,1,0.3963627983205914,-1
1779.948,1780.438,1778.998,1779.958,0.134120004884608,1970-01-01 00:00:00.025641031,1.4400000000000546,0.009999999999990905,0.4800000000000182,0.9500000000000455,1786.9572,1785.44862637779,1790.5220000000002,1786.0150896329349,1780.9449999999997,1781.8798360585026,1776.33098,1779.4950908499702,0,0,44.97650225852079,5.0424016453177956,5.181307623159801,-0.13890597784200587,1812.9404207907623,1748.949579209237,0.48457591780939197,15.997710395381304,2.8185714285713988,0.0033879234340579156,-0.006707671634361589,-0.015386879112101348,0.004769947412035513,1.0,1.0,1779.958,1,0.6357885661392392,0
1790.938,1791.928,1790.328,1791.908,0.475630004060804,1970-01-01 00:00:00.025641101,1.6000000000001364,0.9699999999997999,0.020000000000209184,0.6100000000001273,1787.7612000000001,1787.6017509185267,1791.3669999999997,1787.0865278814922,1781.9115000000002,1782.8348992910262,1775.5018,1779.9818716045515,1,1,56.31767609739151,5.1991206563450305,5.184870229796847,0.014250426548183093,1814.0103809609682,1749.8126190390321,0.6557141510969714,16.049440480484,2.6378571428571314,0.006713641557834382,-0.005056040652654525,0.002248462990970257,0.004737986540753969,1.0,1.0,1791.908,1,0.0950869389779137,0
1790.408,1793.148,1789.398,1790.098,0.703910019095929,1970-01-01 00:00:00.025641102,3.75,0.30999999999994543,2.740000000000009,0.7000000000000455,1787.3852,1788.4338339456845,1792.3664,1787.6340682666757,1783.7224999999999,1783.526623168071,1774.7540000000001,1780.3785825248385,1,1,55.91886499667479,5.118269503658894,5.171550084569257,-0.05328058091036336,1813.1366158200058,1754.308384179994,0.6083748367452851,14.707057910002993,2.7602857142857147,-0.0010100965004899987,0.009103987264564628,-0.0010491200226788733,0.005614278716299603,1.0,1.0,1790.098,1,0.04720139196130568,0
1763.188,1763.718,1760.548,1761.048,0.673260019430018,1970-01-01 00:00:00.025641103,3.1700000000000728,2.1400000000001,0.5299999999999727,0.5,1779.3920000000003,1779.3052226304562,1787.8398000000002,1782.8002376727347,1784.0235,1781.3858019139686,1773.4900200000002,1779.6205204598664,0,0,48.95259452524447,2.6792178084926945,4.673083629353945,-1.9938658208612505,1812.30256086059,1755.7444391394101,0.09377187040855714,14.139530430294887,2.826714285714307,-0.016228161810135533,-0.010623846180640273,-0.022190832497692936,-0.025059873311063297,1.0,1.0,1761.048,-1,0.797604611317371,-1
1796.118,1797.948,1795.628,1796.834,0.897410016055801,1970-01-01 00:00:00.025641104,2.3200000000001637,0.7160000000001219,1.1140000000000327,0.4900000000000091,1783.9692,1785.148148420304,1788.2448,1785.3518308231467,1785.6993000000002,1782.8570588745429,1773.5306,1780.2955588776324,1,1,55.897502771076496,3.5924711207301243,4.456961127629181,-0.8644900068990564,1812.758008734102,1758.6405912658984,0.7057507641886634,13.529354367050871,2.8345714285714587,0.020320854400334376,0.0027490250615544998,0.01290116733974167,0.002259056305723428,1.0,1.0,1796.834,-1,0.4559954955715274,0
1801.788,1802.004,1797.014,1798.318,1.72669002282782,1970-01-01 00:00:00.025641105,4.990000000000009,3.4700000000000273,0.2159999999998945,1.3040000000000873,1787.6412,1789.5380989468695,1787.2992,1787.709316128029,1785.9925000000003,1784.3295294579198,1773.6292200000003,1781.0023212790416,1,1,53.63766327869494,4.385424899596956,4.442653882022736,-0.05722898242578012,1813.4830206820004,1758.5019793180002,0.7241772744608294,13.745260341000114,3.020285714285738,0.0008258971056869235,0.004591927369339555,0.010314850125677122,-0.005230742338367511,1.0,1.0,1798.318,1,0.4011034996812679,0
1816.573,1817.973,1816.063,1816.728,0.156520004129561,1970-01-01 00:00:00.025641107,1.9099999999998545,0.15499999999997272,1.2449999999998909,0.5099999999999909,1792.6052,1798.601399297913,1790.1832000000002,1792.9854404683877,1786.9502,1787.415098080975,1774.1279000000002,1782.4033282961884,1,1,58.349900596421506,6.4253126192268155,4.839185629463552,1.5861269897632635,1817.3229976882208,1756.5774023117792,0.9902050891997438,15.186398844110421,3.0284285714285812,0.010237344007011151,0.031617536830341963,0.013851157537105863,0.016130764343180504,1.0,1.0,1816.728,1,0.4298708201923788,0
1815.843,1817.178,1815.703,1816.203,0.279930006661743,1970-01-01 00:00:00.025641108,1.4750000000001364,0.35999999999989996,0.9750000000001364,0.14000000000010004,1797.8262,1804.4685995319421,1792.6057,1797.2068149286808,1789.1836500000002,1790.1568030256442,1774.5566000000001,1783.7288056256166,1,1,52.553673892047925,7.908411970854331,5.453030897741709,2.4553810731126227,1821.3025363756142,1757.0647636243862,0.9206146764246785,16.05944318780703,2.595928571428593,-0.0002889810692630057,0.010779515525641159,0.014583000483772368,0.013518581143295183,1.0,1.0,1816.203,1,0.39919486411673233,0
1822.268,1823.468,1821.473,1822.658,1.47054002199729,1970-01-01 00:00:00.025641109,1.9950000000001182,0.38999999999987267,0.8100000000001728,0.7950000000000728,1810.1482,1810.5317330212947,1794.7701000000002,1801.8343031234663,1791.77285,1793.2521551184398,1775.2641999999998,1785.2554407076539,1,1,58.00705448463664,9.495188819327495,6.2614624820588665,3.233726337268629,1825.9593917858078,1757.5863082141923,0.9517150373604258,17.093270892903867,2.6905714285714697,0.0035541181244607145,0.013534869806118843,0.034984849930268735,0.01201767448781621,1.0,1.0,1822.658,1,0.8453047682590085,0
1861.578,1862.398,1856.315,1858.344,1.3712000217929,1970-01-01 00:00:00.025641110,6.082999999999856,3.2339999999999236,0.8199999999999363,2.0289999999999964,1822.4502,1826.4691553475297,1803.2097,1812.1087934646541,1796.44335,1799.4513784404933,1776.60554,1788.1216587345084,1,1,62.2005944683562,13.476929212640698,7.704555828175233,5.772373384465465,1839.55041627761,1753.33628372239,1.2179872738422861,21.553533138805072,3.02121428571432,0.019579098218097002,0.02290711653037758,0.03423243326873826,0.047575238958526445,1.0,1.0,1858.344,1,0.6140704388267908,0
1859.758,1862.824,1858.778,1862.314,0.939670004692744,1970-01-01 00:00:00.025641111,4.046000000000049,2.55600000000004,0.5099999999999909,0.9800000000000182,1835.2494,1838.4174368983531,1811.4453,1821.237012834717,1800.9836499999997,1805.4382947794938,1777.73434,1791.031162328557,1,1,69.44984529185488,16.75963830469368,9.515572323478924,7.2440659812147565,1851.520609678918,1750.4466903210814,1.1067870959161068,25.26847983945911,3.2137857142857422,0.0021363106077239014,0.02538868177180631,0.035586587021872784,0.046268507459164665,1.0,1.0,1862.314,1,0.5489039704499951,0
1856.284,1859.004,1855.238,1857.654,0.781200013414491,1970-01-01 00:00:00.025641112,3.765999999999849,1.3699999999998909,1.349999999999909,1.0460000000000491,1843.4346,1844.8296245989022,1818.0199,1827.8582832284048,1804.69345,1810.4112190862086,1779.01206,1793.6438226423477,1,1,67.11221586467812,18.768830461661764,11.366223951115494,7.402606510546271,1860.4382694146107,1748.9486305853893,0.9750266532042895,27.872409707305373,3.289500000000008,-0.0025022633132758543,0.019200530214664502,0.02252731283934639,0.036690499735477555,1.0,1.0,1857.654,1,0.32382048028121607,-1
1866.498,1867.754,1865.154,1865.438,0.169680002276436,1970-01-01 00:00:00.025641114,2.599999999999909,1.0599999999999454,1.2559999999998581,0.2840000000001055,1853.2815999999998,1851.699083065935,1825.5539,1834.6909590050586,1808.96015,1815.651864887522,1781.1831399999999,1796.4592805913499,1,1,66.89623700471036,20.750039924110297,13.242987145714457,7.50705277839584,1869.6261345045345,1748.2941654954657,0.9654820197946231,30.33299225226725,3.1353571428571576,0.004190231334791239,0.0038173771917362487,0.027108753812211672,0.04208708126594196,1.0,1.0,1865.438,1,0.373294910634524,1
1864.324,1864.324,1861.428,1861.498,0.356970005370385,1970-01-01 00:00:00.025641115,2.895999999999958,2.826000000000022,0.0,0.06999999999993634,1861.0495999999998,1854.9653887106233,1835.5989000000002,1839.5649664586842,1811.71935,1820.0181634696626,1783.38582,1799.009818619045,1,1,76.13120821394456,21.751499874187175,14.944689691409001,6.8068101827781735,1876.741901295355,1746.696798704645,0.8827798895023978,32.51127564767746,3.0029285714285834,-0.0021121045030711993,-0.0004381645630113784,0.021309538048279064,0.05703989896925021,1.0,1.0,1861.498,1,0.3651445630711067,0
1862.228,1864.348,1862.148,1862.594,0.751360008798656,1970-01-01 00:00:00.025641116,2.2000000000000455,0.36599999999998545,1.7539999999999054,0.08000000000015461,1861.8996,1857.5082591404155,1842.1749,1843.7520634661962,1815.20985,1824.0730050439804,1785.55742,1801.5033159390634,1,1,75.4098864740538,22.37566935217683,16.430885623562567,5.9447837286142615,1883.371713961025,1747.0479860389748,0.847585491698806,34.08093198051252,3.057214285714297,0.000588773127878639,0.002659268087598754,0.0022869823886213503,0.03659770462936485,1.0,1.0,1862.594,1,0.04303044382616089,0
1865.874,1867.874,1864.664,1865.948,0.897480010513391,1970-01-01 00:00:00.025641117,3.2100000000000364,0.07400000000006912,1.9259999999999309,1.2100000000000364,1862.6263999999999,1860.3215060936102,1848.9379000000001,1847.7876882905243,1818.1185500000004,1828.0610998016964,1787.64722,1804.030558461931,1,1,74.0374001688202,22.877253195591265,17.720159137968306,5.15709405762296,1889.8175492662253,1746.4195507337754,0.8335433582720212,35.849499633112494,3.17221428571429,0.0018007144874299108,0.00027339423770711413,0.0019513358112541734,0.037607364214782946,1.0,1.0,1865.948,1,0.04418694162036628,1
1861.308,1862.428,1858.818,1861.424,1.19343001545349,1970-01-01 00:00:00.025641118,3.6100000000001273,0.11599999999998545,1.0040000000001328,2.490000000000009,1863.3804,1860.6890040624069,1853.4074999999998,1850.2670176922472,1821.7953499999999,1831.2385188682015,1789.26074,1806.2812816686355,1,1,72.75528955361008,22.648633663273813,18.705854043029408,3.942779620244405,1894.5018899744914,1749.0888100255083,0.7725246588126975,36.353269987245824,3.162214285714299,-0.002424504862943766,-3.975293016700299e-05,0.0020294414352726164,0.0246024721367204,1.0,1.0,1861.424,1,0.053679440814980627,0
1858.744,1859.018,1851.818,1858.271,2.11579003215593,1970-01-01 00:00:00.025641119,7.2000000000000455,0.47299999999995634,0.2740000000001146,6.4529999999999745,1861.9470000000001,1859.8830027082713,1857.6143,1851.722287202748,1825.1100000000001,1833.8130408807538,1790.935,1808.3200941601676,1,1,87.15708531113587,21.959890341221353,19.3566613026678,2.603229038553554,1898.13675086785,1752.0832491321503,0.7270469355812393,36.51337543392488,3.45007142857144,-0.0016938644822458437,-0.0023209566872867127,-0.003841993140485056,0.02316260902553302,1.0,1.0,1858.271,1,0.14638982032270784,0
1846.218,1847.048,1843.528,1844.878,0.212840005930047,1970-01-01 00:00:00.025641121,3.519999999999982,1.3400000000001455,0.8299999999999272,1.349999999999909,1858.623,1854.8813351388474,1859.8363000000002,1850.477871347703,1827.3031999999998,1834.8668465111584,1792.8670000000002,1809.7537375318057,1,1,72.15356806905564,20.10163400239162,19.505655842612565,0.5959781597790546,1899.916464279362,1754.6899357206378,0.6210164573540261,36.306632139681014,3.5357857142857125,-0.007207237265178246,-0.01129184736123412,-0.008928293234803486,0.012190987009082388,1.0,1.0,1844.878,1,0.7180934290141026,0
1839.974,1842.004,1839.908,1840.608,0.350550008908613,1970-01-01 00:00:00.025641122,2.0960000000000036,0.6340000000000146,1.3959999999999582,0.06600000000003092,1854.2258000000002,1850.1235567592314,1858.0627,1848.6833492844846,1830.6362000000001,1835.4136230339052,1794.8244,1810.9637086133446,1,1,69.01186836899825,18.07602993063165,19.219730660216385,-1.1437007295847366,1898.9286389206122,1762.343761079388,0.5730080822826648,34.14621946030607,3.3290714285714267,-0.0023145161902304867,-0.011182836366136928,-0.011803968014500232,-0.009543981092844045,1.0,1.0,1840.608,1,0.6635564993752401,0
1790.338,1790.968,1787.378,1787.448,1.06571001595876,1970-01-01 00:00:00.025641123,3.5900000000001455,2.8899999999998727,0.6300000000001091,0.07000000000016371,1838.5258,1829.2317045061543,1850.5761000000002,1837.5496494145784,1831.0107,1830.8454684592475,1795.5844,1810.0415239586519,0,0,39.97054189216967,12.042339789729795,17.78425248611907,-5.741912696389274,1898.206341187265,1763.815058812735,0.17585174253641903,33.597820593632434,3.449071428571447,-0.02888176080947158,-0.03811230977613056,-0.04206976828936282,-0.04020052472354285,1.0,1.0,1787.448,1,0.8517581348517477,0
1781.715,1785.258,1779.518,1781.379,0.995750019588741,1970-01-01 00:00:00.025641124,5.740000000000009,0.33600000000001273,3.54300000000012,1.8609999999998763,1822.5167999999999,1813.2808030041026,1842.9486000000002,1827.336804066473,1830.48425,1826.1343762250335,1796.1743000000001,1808.9175034075195,0,0,38.50799266074424,6.693718285721388,15.566145646039534,-8.872427360318145,1899.1193628945807,1761.8491371054192,0.14227311700191508,34.31755644729043,3.7537142857142953,-0.003395343528874828,-0.03441907811790268,-0.04300202425669819,-0.04105985291125258,1.0,1.0,1781.379,-1,0.6452452087339299,-1
1790.308,1790.918,1789.898,1790.758,0.241730004156125,1970-01-01 00:00:00.025641125,1.0199999999999818,0.4500000000000455,0.15999999999985448,0.41000000000008185,1809.0142,1805.7732020027352,1835.4806,1820.6861124180232,1830.51725,1822.7651975369354,1797.2075600000003,1808.2053660167162,0,0,39.672230927621534,3.1751035086695083,13.08793721856553,-9.912833709896022,1899.0711901911814,1761.9633098088188,0.21001484459448563,34.27697009559067,3.6840714285714284,0.005265022210321435,-0.027083441993080548,-0.036331084109906375,-0.04003349347445484,1.0,1.0,1790.758,-1,0.501836379949333,0
1809.518,1811.408,1807.038,1809.258,0.537440015963512,1970-01-01 00:00:00.025641126,4.369999999999891,0.2599999999999909,1.8899999999998727,2.2200000000000273,1801.8902000000003,1806.9348013351566,1830.2566,1818.6082737965644,1832.92775,1821.4787977715132,1798.8255599999998,1808.246645780893,0,0,32.11829335820251,1.85795399948438,10.841940574749302,-8.983986575264922,1894.2003449039405,1771.6551550960596,0.30684880379957746,30.636297451970197,3.561714285714288,0.010330820803257534,0.012201753561502215,-0.019307509764873276,-0.02806341989086214,1.0,1.0,1809.258,-1,0.2699641367123429,1
