open,high,low,close,Volume,timestamp
1687.865,1688.645,1684.658,1685.395,0.668689991114661,1970-01-01 00:00:00.025630501
1694.925,1697.328,1694.895,1696.948,0.352339994562499,1970-01-01 00:00:00.025630503
1705.948,1706.518,1704.398,1705.058,0.519604994740803,1970-01-01 00:00:00.025630504
1697.168,1700.268,1696.868,1698.588,1.22498498120694,1970-01-01 00:00:00.025630505
1689.245,1689.678,1684.448,1686.588,1.12215998246393,1970-01-01 00:00:00.025630506
1698.398,1698.578,1695.378,1696.208,0.786239987442968,1970-01-01 00:00:00.025630507
1711.428,1719.158,1711.428,1718.198,1.2745449850845,1970-01-01 00:00:00.025630508
1706.658,1707.385,1704.878,1705.008,0.193589997041272,1970-01-01 00:00:00.025630510
1696.908,1699.178,1696.138,1697.438,0.608189992242842,1970-01-01 00:00:00.025630511
1709.608,1710.698,1707.808,1709.208,1.52987498518632,1970-01-01 00:00:00.025630512
1713.708,1714.748,1710.985,1711.815,1.67363997380016,1970-01-01 00:00:00.025630513
1729.728,1732.808,1729.658,1731.768,1.73970498526614,1970-01-01 00:00:00.025630514
1743.068,1743.688,1738.578,1741.198,1.98298997649545,1970-01-01 00:00:00.025630515
1749.555,1752.805,1749.515,1752.185,0.479539993306389,1970-01-01 00:00:00.025630517
1730.915,1731.345,1729.255,1730.385,1.03124998777639,1970-01-01 00:00:00.025630518
1743.765,1743.765,1737.448,1738.815,1.63490097524118,1970-01-01 00:00:00.025630519
1747.145,1748.325,1744.188,1745.845,1.53969998897082,1970-01-01 00:00:00.025630520
1720.795,1722.818,1717.155,1721.238,2.41127996490104,1970-01-01 00:00:00.025630521
1732.985,1734.825,1730.308,1731.878,1.35904997950274,1970-01-01 00:00:00.025630522
1731.735,1732.495,1730.478,1730.835,0.158729997550836,1970-01-01 00:00:00.025630524
1724.695,1726.825,1724.228,1725.908,0.848039986914955,1970-01-01 00:00:00.025630525
1713.598,1713.991,1711.498,1712.685,0.734789989124693,1970-01-01 00:00:00.025630526
1700.758,1702.898,1700.158,1701.598,0.907650013788952,1970-01-01 00:00:00.025630527
1721.648,1722.565,1720.745,1721.848,1.11296998988837,1970-01-01 00:00:00.025630528
1729.098,1731.508,1729.055,1729.658,1.51406999544997,1970-01-01 00:00:00.025630529
1739.025,1739.398,1738.605,1739.088,0.160069997713435,1970-01-01 00:00:00.025630531
1738.578,1738.758,1736.618,1737.208,0.955954985860444,1970-01-01 00:00:00.025630601
1740.125,1740.598,1736.805,1739.495,1.85158997430699,1970-01-01 00:00:00.025630602
1695.768,1697.048,1692.028,1696.595,2.21064996597852,1970-01-01 00:00:00.025630603
1705.548,1708.148,1705.118,1706.498,1.68824998320633,1970-01-01 00:00:00.025630604
1686.838,1688.085,1680.225,1681.345,2.76878995727748,1970-01-01 00:00:00.025630605
1680.425,1682.148,1679.985,1680.935,0.330039994907565,1970-01-01 00:00:00.025630607
1697.418,1698.528,1695.928,1698.298,1.01957998916623,1970-01-01 00:00:00.025630608
1718.268,1718.588,1716.638,1718.468,1.44691998783674,1970-01-01 00:00:00.025630609
1718.675,1719.226,1713.318,1717.295,1.74273997383716,1970-01-01 00:00:00.025630610
1743.445,1744.575,1740.305,1741.725,1.30799999750889,1970-01-01 00:00:00.025630611
1737.885,1742.125,1737.885,1741.315,1.49504999181954,1970-01-01 00:00:00.025630612
1732.355,1733.448,1731.975,1732.348,0.209049996774411,1970-01-01 00:00:00.025630614
1721.088,1722.095,1719.555,1720.718,0.994389995241363,1970-01-01 00:00:00.025630615
1729.248,1730.048,1725.968,1727.068,2.32739996987948,1970-01-01 00:00:00.025630616
1726.878,1727.475,1723.258,1723.575,1.56327997657354,1970-01-01 00:00:00.025630617
1721.895,1724.528,1720.558,1723.798,0.896379997931945,1970-01-01 00:00:00.025630618
1732.488,1734.988,1732.098,1734.498,1.32696999706968,1970-01-01 00:00:00.025630619
1747.448,1748.448,1746.765,1746.948,0.210899996745866,1970-01-01 00:00:00.025630621
1754.928,1754.928,1753.728,1754.358,1.0564099845069,1970-01-01 00:00:00.025630622
1765.798,1766.948,1764.368,1766.888,1.24922999773844,1970-01-01 00:00:00.025630623
1772.515,1774.545,1771.868,1773.948,1.63537999596883,1970-01-01 00:00:00.025630624
1762.205,1763.068,1759.518,1759.738,1.02444000589458,1970-01-01 00:00:00.025630625
